I loved this. It starts out as a fairly normal, slightly ponderous French art movie and then all of a sudden, halfway through it's turned on it's head. This part is brilliant as you realise you have been watching 2 plots not one. Sadly, the ending doesn't make much sense, which is a great shame. Oh yes, and it's brilliantly filmed.	1
"This movie is based on the true story of Iowa housewife Lucille Fray, who got breast cancer after the birth of her 10th child. Realizing that the state would take the children away from her ineffectual, alcoholic husband, she devoted the last year of her life traveling around the state to find new homes for each of the children. A terrific script - which still holds up 20 years after it was first made. The grown children, many of whom had not seen each other since their mother died in the late 50's, were reunited on ""That's Incredible,"" prior to the film's airing in 1983. Barbara Stanwyck won the Emmy for best actress in a TV movie or mini-series, but during her acceptance speech, she went out of her way to single Ann-Margret out for her moving performance."	1
total crap. I was kind of excited to see this as it is the only film version I have seen of Mansfield Park. I suffered through the first four episodes but when it came to the proposal scene between Henry and Fanny I snapped and had to turn it off. Whoever employs this Sylvestra Le Touzel lady has got to be both blind and deaf cause the woman is the worst actress I've ever seen in my life. The whole thing is just bad, bad, bad. I don't know. I just don't know why people who write Jane Austen screenplays seem to be incapable of giving her work the respect it deserves.	0
Not all movies are Oscar worthy but let's face it, sometimes these types of movies are more fun to watch and leave a longer and lasting impression. This one left me smiling and happy and I couldn't wait to hug my own son. Anyone who has had a pet (no matter what type) knows what it feels like to lose one. I believe most people would identify with Buddy almost losing his best friend who he raised from birth. Bruce Willis was great as the tycoon turned nice guy and Joey Lauren Adams was convincing as a good mother. The little boy who played Buddy had a cherub face and his sister and friend Edgar played terrific backup roles. Liked the movie a lot and it was something the whole family could enjoy. Thanks!	1
This is possibly the single worst film i have ever seen - it has no good features at all. It looked as if it was made in about 20 minutes with the other time filled with title graphics. The lead male transformed from deaths door to superman - eh you what Other than that totally predictable and not at all interesting. I left the cinema feeling cheated. Needless to say i could not reccoemnd this film to anyone	0
While babysitting at an isolated Colorado house, a teen girl is terrorized by an elusive murderer on the telephone. Remake of the 1979 semi-classic horror film basically takes the opening 20 minutes of the original film and stretches it out to fit an 87 minute time span! So it's pretty needless to say that the plot of this remake is pretty thin. There's little in the way of originality or interest in this movie. There's a lot of Camilla Belle wondering around a dark house wondering who's calling her and encountering all kinds of false scares. It all gets repetitious and routine after the first 30 minutes and never manages to muster up much in the way of suspense or chills. It certainly never reaches the intensity of the original film, especially since it wimps-out and changes one important plot point from the original. I guess we have the PG-13 rating to thank for that. On the plus side there's an impressive set design and some dark atmosphere, unfortunately there's not much going on around it to save this remake from being sub-par. Belle's performance is pretty mediocre too. It's just another unimpressive remake. * 1/2 out of ****	0
Excellent performance. There still are good actors around! Also great directing and photography. Very true to Shakespear, and a 'must' for all Shakespear fans. Macbeth (Jason Connery) moved me to tears with his final monolog (out brief candle, out)He gave the sphere of moral decay and dark forces a human face, which makes it the more interesting. Helen Baxendale is a very credible lady Macbeth who can be very cheerfull at times and sometimes she just looks like a naughty girl, but deadly in her taste for blood and evil. If you love death and decay, and Shakespears lyrics... this is the one.	1
"Veteran TV director Ted Post treats us to a plodding, confused and ultimately pointless story lifted from Column B of the Harold Robbins Big Book Of Plots. Set against a smoggy Phoenix skyline, post-Charlies Angles Jaclyn Smith takes a star turn as ""the woman whose eyes are mysteriously shadowed at all times"" while JFK impersonator James Franciscus lounges around the fringes. Mannix goes western, monkeys are abused, models lean against classic cars, and Smith is constantly upstaged by Sybil Danning until a giallo style wrap-up brings the whole sorry mess to a bitter end. Oh yeah, and Bob Mitchum is in there too. Somewhere."	0
"Film noir at its best. Set in the immediate aftermath of WWII ( 1946), ""Crossfire"" depicts the good, bad and ugly of that time. Monty Montgomery kills Sam because Sam's a Jew and therefore, automatically perceived through Monty's narrow lens, to have been a slacker who got out of fighting the war. Monty doesn't like people like that. The truth is that Sam was a soldier too, but the truth is something which disappears when you're feeling right about the ideologies of hate you've been immersed in and the world is full of dirty this and thats, badly in need of your brand of ""cleansing"". Monty is a sadist in winning soldier's clothing. The losers of WWII had more than their share as well hate filled, prejudiced leaders and soldiers as well. Some of them were hung for war crimes, like starting a ""war of aggression"". This movie got its makers in trouble when that other sadistic cleanser of America, Joe McCarthy got his hearings going in the early 1950s. See ""Crossfire"", just to see how good an actor Robert Ryan was. The real Robert Ryan was no Monty. He WAS a great, if underestimated, under used actor. See ""Crossfire"" and get a taste of the dark side of post-WWII America. See it to get a taste of the good side of late 40s America as well. Robert Mitchim and Robert Young also play leading roles. Mitchim could have played Ryan's role, in fact, he did when he played the psychopath in ""Cape Fear""."	1
"Awful in a whole new way, ANYTHING BUT LOVE probably should be seen by movie buffs--if only as a cautionary measure that proves all that can go wrong with a ""vanity"" production. I am guessing a vanity production, since there is no other reason on god's green earth to cast as talent-free and not particularly attractive non-singer/actress as Isabel Gold in the leading lady role--vied for yet by the likes of ""lookers"" like Cameron Bancroft and Andrew McCarthy--except that she also helped write this bizarre little movie. Her singing leaves much to be desired, and yet, unbelievable as it is, all the other characters in the film think she's terrific. There are a few moments here of actual charm or humor, but VERY few. Otherwise this is a silly, sad fiasco that veers from paint-by-numbers to paint-by-wrong-numbers. You know how it is when people look at a piece of modern art and someone says, ""My kid could do better than that!"" Well, this is a movie, the likes of which your--or anyone's--kid might do better."	0
I saw this on a boring Sunday morning just this morning. Well I was drawn to the fact that it's an outdoor movie.. I was hoping to find some nice sceneries but it the views where just limited.. They just go back and forth in the same spot all over again.. I hate it when they're using this so called hi-tech stuffs like the this Motorola blue-tooth headset they're using to eliminate the use of a walkie talkie it was just so funny.. they look like amateurs. And they where like advertising those badly designed alien-ware Laptops that could link up to a satellite to find people.. I couldn't say more about this TV-movie.. The ending was bad that it looks like they cut it short eliminating the use of rescue helicopters and etc.. */**********	0
"While I have seen and enjoyed similar movies to this one that were silent films about the Russian Revolution, such as POTEMKIN and TEN DAYS THAT SHOOK THE WORLD, I did not particularly enjoy this one. This was mostly due to the annoying and ""artsy"" way that the director chose to shoot the film. While POTEMKIN excelled in its editing style, this movie used similar techniques with a lot less finesse--in some places, the editing seemed very choppy and amateurish. Plus, and this was truly annoying, the use of zombies throughout the beginning of the film and late in the film really was over-the-top. What I mean by ""zombies"" is that to illustrate just how depressed and oppressed the Ukranian peasants were, the people stand like mannequins in many scenes. And, they stand like this, unmoving, for a VERY long period of time, while the ""evil"" Capitalists and exploiters of the masses walk by. Gimme a break! This movie is a wonderful example of style over substance--and it's only a movie for those who enjoy or can overlook the overindulgent direction. By the way, the DVD for this film is improved, somewhat, if you leave the audio commentary on. This makes the movie easier to follow and gives a few interesting insights."	0
"Please be aware that this film has nothing to do with the Radio City Music Hall! As an archivist re: the Music Hall..I know what is and what is not associated with the New York venue. The film's Theodore is just the ""Music Hall."" No Rockettes are in the film. Only wonderful ice skaters plus superb actors and fun. Just thought you would like to know. Truly a wonderful film. You will never guess who the 'murderer' is while watching this film....till the very end. What a superb plot and beautiful ice skating. One never sees that kind of performances any more. The Roxy Theater and the Center Theatres, in New York city, had ice skating performances on stage!"	1
Circus could have been so much better if they had reduced the number of twists and developed each better the film features a very gifted cast that mostly perform well , however it totally loses the audience basically everyone is back stabbing everyone else and not back stabbing them at the same time because they are backstabbing someone else and working with .... did i lose you? well the film is even more confusing clearly written by a first timer writer , it has some redeeming qualities though in the acting especially Famke Janssen shines as Lily but sadly gets a lot of USELESS screen time just standing there doing nothing.....the dialogue is a bit cheesy and the accents sometimes irritating but its still worth watching if you're a fan of any of the actors especially John and Famke who get the most screen time just remember to watch it with a notebook so you can write down who is double crossing who every second....	0
William Haines sparks this tale of a brash cadet who thinks West Point will really be something now that he has arrived. Terrific goony comic performance by Haines was his trademark--one that made him a top box office star from 1928-1932 and one of MGM's biggest stars. Joan Crawford and William Bakewell are fine too. And although this storyline may seem trite now, this was a huge hit, putting Haines and Crawford in a college football (a national craze during the 20s) story. After Haines blows off his big mouth one time too often and nearly gets shunned by fellow cadets, he turns in a wonderful performance as he swallows his pride and gets into the big game against Navy. Even with a broken arm, he wins the game for Army and regains his place at West Point. It's easy to see from this film and Show People (with the always underrated Marion Davies) why Billy Haines was a huge star of the time. He needs and deserves to be remembered!	1
"A short review without any spoilers follows. I saw this movie yesterday at the Cannes Film Festival. My initial reaction is one of wonder and happiness. I'm so happy films like this are being made in our age of blockbusters. Roy Andersson's new movie ""You, The Living"" is nothing less than a complete masterpiece. You, The Living is composed by some 50 vignettes filmed with a static camera. I will not give away the content of the scenes here, because I hate when people spoil even the smallest details. But, yes, most of the scenes made the 1000 people in the Claude Debussy theatre absolutely baffled and amazed. When the film was over we applauded for several minutes, we had no other choice. So what's the score with ""You, The Living"". Hm, Andersson isn't afraid to take on the heavy questions; History, guilt, gand The Holocaust during WW2 are big subjects (and these themes work very well together). The images created are brilliant, the depth sometimes surpasses ""Songs from the Second Floor"". Well, sorry for this ranting, praising review. Look out for the Flying House in the beginning folks! 10/10 stars - A Masterpiece (I never throw this grade out)."	1
Almost no cinema experience can beat a good thriller with a sense of humor. Geena Davis is a schoolteacher housewife who suffers from amnesia. She'e even on the PTA! But then an auto accident awakens the woman she used to be, and it's HOT! Samuel L. Jackson is hilarious as the low rent private eye who tries to help Davis find her past, only to find out he's in way over his head. Davis has some hilarious lines too, and the interaction between her and Jackson works surprisingly well. Look for Brian Cox, the original Hannibal Lechter, and David Moorse finally managing to shed his St. Elsewhere TV image. The film is directed by Davis' husband, who almost seems to have built the whole film around her, but it works. I pull out this DVD and rewatch it often. I still love the makeup scene. Is Geena hot or what?	1
Now, Throw Momma from the Train was not a great comedy, but it is a load of fun and makes you laugh. The title may seem a little strange, but the entire movie isn't literally about that, although it is about something just as sinister. Danny De Vito basically wants to kill his overbearing mother, and fast forward a little bit, some random and funny events take place. The premise is quite funny, and the things that Billy Crystal and Danny De Vito get into were great. Some of the scenes seemed to not fit in for me, but this didn't make it a bad movie. For what it is, a wacky comedy, it pulls it off well and should be seen once just to say you saw it.	1
"This new installment to the Child's Play series has not one scary scene but tons of hilarious jokes such as a stoner witnessing Chucky giveing him the finger and saying ""rude f--king doll"" and lots of references to the series: ""you can kill me but I'll come back. I always come back"". The movie's title was probably thought of before the script and was written around it. This is totally different from all other films in the series. It doesn't even have Andy, the central character for all the previous ones. Chucky seems to interfere with characters from another movie, a soap opera about two teens running off together to get married. There is one cool elaborate death scene involving broken glass and water spilling everywhere. The movie is very gory, very funny, and has pop culture references from Martha Stewert to Jerry Springer. DO NOT SEE THIS ONE BEFORE YOU SEE THE OTHER THREE,. It will really ruin the effect since the first one is truly scary. Lots of guilty pleasure fun and silliness."	1
Film noir meets anime... brilliant! This was one of the highlights of the surprisingly creative Animatrix shorts. This was one of my favorites if not my favorite (I also loved World Record). This is basically a reference to those classic film noir detective stories and movies of the 40s, except it's animated and involves the Matrix. But by being animated, it is able to take the extreme camera angles, the detective life style, the shadows, and everything film noir to an entirely new level. The Femme Fatale? Trinity. The detective in this story seems to be living in the 40s in his mind but stuck in a modern world, and everything becomes too much for him when his case suddenly involves science fiction and agents when a mysterious woman in black walks into his office... My grade: 9/10	1
"Let's face it, this is a pretty bad film.However if you go in ready to make fun of it you can survive the experience.Okay, you'll scream in agony a lot.African jungle fun in a dopey kind of way. Tom Conway (who spends most of the film wearing a funky chapeau) is using the local witch doctor and mad science to create a ""perfect"" being.It looks like a varmint that has been on a six week drunk and is in a sack dress.Ugly is being kind.But it won't kill for him because he's using a good girl as his subject.He needs a bad bad girl. Marla English and Lance Fuller are two petty crooks in search of African gold.Acting lessons for Ms English should have been at the top of the search list.She's a bad girl and lets everybody know it in a performance worthy of a junior high school play.Mike ""Touch"" Connors is the white guide English & Fuller con into leading the expedition. English & Conway finally meet and it is a match made in hell.She is the perfect subject to become his voodoo creature because she'll do anything (stress anything) to get what she wants.You will do anything to stop the agony of this movie at this point. What made this movie interesting for me was Conway wearing that funky tribal hat/headdress/floral piece!Still trying to figure out what kind of dead animal it was.Guess he thought if he pulled it down low enough over his eyes nobody would recognize him. Truly bad cinema."	0
Oh dear, Oh dear! What were they thinking of? Terrible script, terrible acting. I don't even feel sorry for the actors... they took their cheques to the bank and smiled happily. Since when did an air shaft from Charing Cross pop out at Bank? Why are vehicles crossing Tower Bridge going in towards the City when the surge hit? Why is Tower Bridge not crowded when the city is being evacuated? How does Carlyle dive into a raging torrent.... and survive? I could go on... and on. There is no real sense of urgency in the command room. They might just as well be waiting for the England eleven to come back onto the pitch after the tea interval at Lords. It says something when I await the adsbreaks to learn more about diarrahoea treatment with eager anticipation. Totally abominable trash!	0
"This is a phenomenal movie. Truly one of the best movies I have ever watched. I am a serious critic and it takes much to stir me, but this movie had all the right combinations for ""stirring"". The passion of the actors,without the overacting, the aching for all the characters involved, the serious and subtle truths about marriage and divorce, all make this a must see movie, despite the fact that it is 1970s. This is definitely not an ""old movie"", but a classic/vintage movie. I hope you engage with it as I did when you consider how volatile relationships of all kinds can be, when you also consider how deep pain associated with love can be and how the hardest decisions to make will always be the most painful, but once they are made the pain will subside, but only gradually. This movie certainly demonstrates that the most volatile relationships are not necessarily weak relationships and that leaving certainly is not synonymous with lost/lack of love. The 'crafting' of this movie certainly emanates from a place deep within someone's heart and mind."	1
What I've seen of Wolfgang Petersen's films has been pretty good. He knows how to direct action, create suspense and get you interested. Eastwood tends to be great, sometimes excellent. This goes for both his acting and his directing. They both hand in solid work here. The concept isn't bad, and the cat-and-mouse game works well. Malkovich performs rather well, and his and Eastwood's playing off each other adds to the film. I suppose this won't introduce anything new, really... but it never really claims to, nor needs to. It's two great actors, each playing a basic type of role that they have proved at other points in their careers that they can manage remarkably well, and with a magnificent director at the helm. Really, it's entertaining, well-done, and it just plain delivers. Editing and cinematography are good. Acting and character writing is, as well. The film manages to be suspenseful and intense, and if you let yourself, you will probably be entertained and engaged, even if there are superior films out there. The pacing is pretty much spot-on. I recommend this to any fan of the principal actors, the director and/or this type of film. 7/10	1
"Boring, ridicules and stupid ""Submerged"" is a waste of time. The shootouts were a joke, real people do not just stand out in the open with out any cover, hoping to get shot first! So many things wrong or bad, not worth the effort to list, except one major flaw. At 500 mph for 20 minutes = about 166 miles west of L.A. and the water is 100ft deep??? Even at that, none of the people would have survived the decompression from being subjected to 100ft of water pressure for more then 20 hours when they were brought up. Just a awful."	0
"I found this film rather brilliant. Initially I wanted a ""when animals attack"" flick along the lines of ""frankenfish"" or even ""rogue"" but was delivered a truly horrific ordeal that was not devoid of humanity. Having been to the areas this was made (including the croc farm at the start of the movie, even sharing the same guide!) it added to the fear factor. Those crocs really are everywhere up there, though I don't think they had the ""attitude"" of this beastie. Yes there were some melodramatic moments but they contributed rather distract from the whole atmosphere. I genuinely cared for the characters and shuddered contemplating ""what would I do?"" in their boat. Not knowing where your enemy lurked or the sound of the croc chowing down at night was genuinely frightening. I would argue that this flick is one of the best horrors I have seen in years (coming close to the descent). I give it four alligator handbags."	1
like i'm sure other people have said this guy isn't a very worthwhile subject. sure, our society has a morbid fascination with death, and it's funny hearing him talk about how much he smokes and how much coffee he drinks, but he's into giving himself an unworthy mystique. anyway, the bottom line is that he's a moron racist using feeble methods to try to disprove the mountain of evidence of the holocaust, and as such he should be forgotten by time. but Morris is in love with any kind of curiosities, which normally i wouldn't fault him for.	0
Decent but overrated dramatic thriller, film attempts to depict the spiraling out-of-control inner demons of a tormented artist. The problem is, not a single relationship illustrated on screen is believable, and plausibility appears to have been thrown out the window. The title character is so difficult to relate to making it's rather impossible to imagine any of the on- screen characters emotionally invested in him either. The conclusion is also fairly predictable; there are certainly enough clues provided from the get go to indicate exactly where the story is headed. Choosing to entirely suspend one's belief in the situations or the relationships, the film itself is well acted (especially by the leads) and manages to create some nice tension as the story unfolds. As a metaphorical feature there is some food for thought, and had the script been stronger, there's certainly potential here that could have been put to better use.	0
"After putting a mummy in a local museum goes through the cat-scan, a metal object in it's brain reacts adversely to the procedure, thus freeing the spirit,or phantom if you will, of the mummy, Belphegor. Due to convenient circumstances, Lisa, who lives close to the museum finds herself possessed by the evil spirit. Soon enough she's stealing the museum's Egyptian treasures out from under their nose. Detective Verlac comes out of retirement to catch the supernatural thief. This is a serviceable enough, if you haven't seen any other incarnations of ""Belphégor"" before. If you have, I recommend skipping this particular version as it can't help but pale in comparison to the others despite the nice locals and scenery.It plays out like a (slightly) higher budgeted Sci-Fi Original film, and I don't really mean that as a compliment. Eye Candy: Sophie Marceau shows ass & side boob My Grade: C- DVD Extras: none"	0
"What the hell is this movie about? Well, if I didn't know that ""son of the Mask"" is categorized as comedy, I would never have a clue! A comedy? A tragedy, that's the right genre for this yet-another-so-called-sequel. Yes I've watched ""Dumb and Dumber"" but I never believed somebody will ever make it's title real in Hollywood. Yes, You watch ""Son of the Mask"" and You think.. 5 minutes - Dumb... 10 minutes - Dumber... 15 - minutes Dumbest... And then, after 16 minutes there is only one thing to say :/ I'm out of here... Sorry, my nominee for Comedy Crap of The Year 2005."	0
Seriously. If this had been the first Shack movie, it would have been passable as funny, silly and goofy. Light satire commentary on the class system would make this an enjoyable late-night rental. However, everyone wants to compare it to the first film, and maybe that's not fair. The first film is a cult classic; what could possibly follow it up? Nothing. So take this second film as a stand alone, and it certainly has its moments. Jackie Mason is amusing, doing his best Rodney-wannabe impersonation. Is he as good as Rodney? No. Are his lines as good? No. But he is funny. The rest of the cast falls in line as being decent, but not outstanding. You'll recognize faces amongst the cast and wonder how they got to where they are today. The film is predictable, but aren't most in this genre? Again, it's not the best comedy you'll see, but if you like Cannonball Run-type fun, you'll enjoy this one.	1
"Crackerjack, starring Mick Malloy & Judith Lucy - both part of the cast in the early 90's Saturday night comedy show ""The Late Show"", Bill Hunter, an Australian movie icon and John Clarke, who we still see regularly on Australian TV along side Brian Dawe. Crackerjack, losely is about a guy in his early 30's (Jack Simpson, played by Mick Malloy) who pays his yearly memebership at the local bowls club in order to get a few car park spaces for which he uses himself and rents out to others as cheap inner city parking. The club falls on hard times, and pulls all the resources and memebers together it can, Jack gets a phone call telling him to turn up to next Saturday's bowls match or lose his membership (and conseqently his car park space) I wont spoil the rest, but the film is funny, light hearted and contains everything a good aussie film should. If your not Australian, then some of the jokes and humour will no doubt baffle you, if you are an Aussie - do yourself a favor and sit yourself down to Crackerjack.. Its now available on DVD, I already have my copy! 10/10.. Awesome flick!"	1
"And you know why? Because they thought (or at least made horror fans think) that a bunch of obnoxious, foul-mouthed, screaming teenagers, some stupid demons (Where do they come from? What is their purpose? Who knows?) and a dark mansion are all you need to make a horror movie. Needless to say, they were wrong. You also need a script, some logic, some rules, and some invention. This flick DOES have one scene that lives up to its reputation (the lipstick scene, of course), and a couple of funny moments (the kid brother's description of his mother's cookies, Linnea Quigley's ""don't look at me"" scene). It also has more profanity than any movie I've watched since I last saw ""Reservoir Dogs"". Literally every fourth or fifth word is a ""f***"" or a ""b****"". Then again, when a movie begins with FOUR false scares in its first 5 minutes, you know not to expect anything resembling good filmmaking. (*1/2)"	0
But quite dated today. Otto Preminger made this movie without the certificate of approval that was needed then. It was enormously courageous and risky as he could have lost his investment and future. The film is not true to the wonderful book and is unfortunately hollywoodized. Frank Sinatra (and I've never been a fan) playing Frankie Machine, is astonishing in his performance. One forgets it is Frank up there, the level of realism he brings to the role of a jonesing drug addict has to be seen to be believed. Kim Novak, eternally gorgeous and talented, does not disappoint in the role of the devoted outsider, always there for Frankie. Supporting roles, particularly a young, handsome and talented Darrin Mc Gavin, are faultless. Eleanor Parker, playing Frankie's wife, is hopelessly inept. She swings from irritating to melodramatic and is far too over the top. A forgettable performance. The stagey, cheap settings are appalling, as if a firm gust of wind would blow the whole tacky painted cardboards over the horizon. Almost laughable at times in their tawdry cheapness. The music was irritating, poundingly so at times. As if each nuance of the script (example: when Louie is getting Frankie his fix out of a drawer) had to be underscored at a high decibel level. 7 out of 10. Sinatra truly deserved his Oscar nomination. Worth seeing.	1
"For sheer quality of performance and the ""theater of the absurd,"" this one is hard to compare to anything else. With the world melting down in the early '70s this film made perfect sense then, and still resonates. George Scott could never be typecast."	1
The thirty years that have passed since the making of this movie have made the suspense wither somewhat, and will not keep the public as attentive as I am sure it did in 1979. It is still entertaining enough though - and regains some of it's power when one finds out its sad relevance today (check out the story of FirstEnergy's Davis-Besse nuclear plant). With the top of the line actors and steady pace one can learn to overlook the dated '70s environment, and see it for the political critique that it is. I doubt however it will survive the test of time. It might not be entirely forgotten thanks to its cast, but otherwise the dialog, setting and score will make a remake of this movie unavoidable . As the oil situation now is comparable to the situation in the 70's, and alternative sources of energy are again becoming a hotter topic, we can only hope the current generation gets blockbuster warnings about the risks of (privatized) nuclear power like this.	1
What can you possibly say? This is the uncut hardcore, musical Alice! It works too with a large energetic cast seemingly enjoying themselves to the hilt and whilst one could wish for a re-mastered version, I guess we are lucky to even have this video transfer. Pretty much a delight throughout. There are a couple of slightly off moments but this could have been embarrassing all through and it certainly is not. It also could have been and today would have been too camp. No, a very fine effort that is amusing, tuneful and just sexy enough. Fine performances particularly the Kristine DeBell in the lead and was that an unaccredited Richard Prior as the prone Knight being vigorously (if discreetly) ridden?	1
Anything Park Chan-wook creates is guaranteed to be unique, brilliant, and very twisted at a minimum. Well, anything that isn't I'm a Cyborg at least. Park's newest film titled Thirst is a vampire romance-erotic-thriller-dark comedy-drama  yes, that is a lot of adjectives  inspired by the 19th century French novel by Emile Zola titled Therese Raquin. Park creates a uniquely Korean, and uniquely Park, vision of the vampire mythos and asks the audience to explore the dilemma of a Catholic priest discovering himself having a thirst for blood and the moral and spiritual crisis that would develop. Park delivers on the elements you would hope but definitely falls short of masterpiece quality like Oldboy or even that of Lady Vengeance. Heavily bloated with a narrative that often loses itself much less the audience, Thirst desperately needed another trip through the cutting room. It crawls when it should be running but luckily brings it back home before losing the audience completely. As negative as it may sound the positives definitely outweigh the negatives and another volume has without a doubt been added to the dark and twisted Zeitgeist of Park Chan-wook film. Check out the rest of our review at www.thefilmstage.com	1
"I could not stand the woman who played the mother. I wanted her to shut up. She had a bizarre manner of speaking and the lines she was given to read didn't make it any better. I had no idea why the men of the town were so taken with her to cause all these problems except that in a town populated by men she seemed to be the only woman over ten and under sixty. Even after a terrible tragedy her voice was devoid of human emotion, she seemed to have no ability to grasp the events of her life. She delivered her lines with the same emotion whether she was saying ""i love you"", ""i hate you"", ""the bank is foreclosing"", ""my dress is on fire"". Was this actually filmed in Ireland? The sun blazed throughout the movie and the characters seemed surprised by a rain shower during the harvest. I lived in Ireland during the summer of 2002, the wettest summer in a century. Most everything was still harvested. If the farmers in Ireland could only harvest during long dry stretches then the country would have starved hundreds of years ago. It seems as if there wasn't a lot of money to make the movie. The black and white flashbacks looked as if they were filmed with the security cameras one can get at Sam's Club."	0
To sum this movie up, it is LaBute carrying his sadism over into the realm of comedic farce. The predictable result is that he is constantly stepping on all the jokes by insisting on surrounding them with blood-curdling violence and extremely hateful characters. There is also evidence of his continuing efforts to insult and ridicule everything in sight but then to apologize for it with weak gestures to the PC. Basically the movie just doesn't work, its plot is beyond contrived, the characters are one-dimensional cliches, there is no consistency or development of anything, and the comedy (where it is not totally out of place) is the worst kind of High Concept drivel. Morgan Freeman and Renee Zellweger are completely wasted on characters that seem like parodies of studio-driven audience pandering--no matter what, make them likeable, neutral (and neutered), and full of moral platitudes. Crispin Glover is in here just long enough to convince you that he doesn't belong in movies anymore. Chris Rock actually has negative chemistry with fellow hitman Freeman--it's as if they are acting in different rooms even when they are two inches away from each other. In effect, Chris Rock seems like a digital insert. At least he isn't as annoying as Jar-Jar. LaBute's 15 minutes may well be up by now. It's already looking like he's overstayed his welcome.	0
"Symbolism galore, great tunes, this film crushed their ""soon to be no more"" target audience's expectations. These monkees and the naturally selected members of the group, were witnessing a subtle yet in your face, kiss goodbye to each other. The message rings true today, the cage you escape from and the bridge you want to jump off of, are the next generations own disappointments, there will always be new kids on the block replacing those who break free from the chains. The film can be frustrating at times, because the themes the film attacks are so blatantly apart of the American way of life, a thinking and reasoning person cannot help but stare at their own reflection in the scenes of Head, and question not only their personal motives for continuing the madness of everyday American life, but the motives of those who want it to continue for the sake of madness. The final scene, similar to Don Quixote's chivalric daring of the caged tiger to exit for battle, represents just how delusional and impossible most dreams are."	1
"I've watched this film a few times and I never really liked it. I'm not a fan so termed ""nu horror"", so I can't be dismissed on that account. I found it a little sleazy, I think the thing that irks me about Hammers is the sexploitation aspect, not sex mind you, but Sexploitation. I'm surprised at how many people have rated this film so highly, so I'll have another look at it. But for me, it wasn't creepy, it had no atmosphere, just a bit of ""omigod, look at those bad/stupid London prostitute women and that little innocent Anna about to get raped by yet another nasty man, ooherh!"" I suppose ultimately for me, the film had no depth whatsoever, just a bunch of nasty priggish men and women only there for the titillation value. This no doubt was to some degree what Victorian England was like, but the sets are even too clunky and dull impart a sense of Victorian menace. Roger Corman's horrors on the other hand, now that's style, atmosphere and elegant horror. For me, this was just exploitative, flat footed trash."	0
The intertwined points-of-view can come up as a good idea in some movies. Here it is a total mess. But the total mess begin with the story: a video-clip bummy wants to shoot a light comedy with a pernicious noir-like female character. She is gorgeous and no men could resist to dive and crawl and suck her toes. She is all the more materialist, looking as if butter wouldn't melt in her mouth. The movie does melt away in its own pretentiousness: being smart/funny/good-looking. Phalocretinism at his best. White trash only, please.	0
"Okay. Here's the thing. I've read through the comments of other viewers --- some trashing the film and some saying it's the funniest, darkest, blackest comedy ever made. Whiffs of Tarantino, etc. Well, not exactly. But, guess what? It's still an enjoyable and, ultimately, funny film. Not brilliant, not trash. Liv Tyler gives a great performance and you absolutely cannot take your eyes off her. She's a woman with very strong decorating ideas...Matt Dillon, a greatly underrated and under-used actor, is wonderful, as ever. He always manages to stride that delicate line between scruff and soul, and he pulls off the comedy beautifully. Ditto John Goodman (though the religious overtones, probably funny in the script, really don't work). Paul Reiser is very good --- definitely better than he was on TV. The usually unbearable Michael Douglas is actually great in this role. As for his coif, well, see the film. Between this and ""Wonder Boys,"" you're actually reminded of the fact that Douglas can act. The movie will make you laugh in parts. Okay, not exactly belly-laughing, but definitely in the I'm-amused-I'm-very-amused category. If you're renting this expecting to see another ""Pulp Fiction,"" forget it. But if want something kinda hip and kinda fun, this is a damned good choice."	1
Extremely slow movie.There are fine performances from all actors which is why above 5 score.Surya and Jyo are supposed to be this ideal husband and wife and we are shown this till it gets to a point you start asking is there a story.Then one day Jyo discovers Surya's diary to find his failed college love story .The college love story is totally unconvincing as Surya is an arrogant Senior who is always picking on Bhoomika, beats up her friend, yells at her in public and despite being terrified of him she falls in love for him.Even after that he continues to dominate her using crude language.I certainly could not appreciate the meek character played by Bhoomika, I don't think any self respecting woman will fall for such jerks in real life.So Jyo decides to bring them together and what happens after that is the climax. The story is extremely weak in its characters.A extremely arrogant Surya to Bhoomika is the exact opposite with Jyo( and there is no reason given for the sudden change in character).Again a extremely meek Bhoomika becomes a big extrovert when she returns.Wonder, if she had turned so super confident why didn't she try to find her love as she no longer feared anyone.	0
Goldie Hawn's depiction of a simple young lady caught up in a love triangle with an older man, a dentist, played with such relish by Walter Matthau, that she won the best supporting actress Oscar for 1969. The film, however, is another tribute to Ingrid Bergman. Rarely, did we ever see her in a comedy and she literally kicks up her heels here as a dedicated dental nurse who is thrust into a scheme for Matthau to tell Hawn that they're married. It is such a joy to watch Matthau and Bergman fall for each other here. Theirs is an accidental love affair in the making. As Matthau's friend, Jack Weston is fabulous as his partner in the scheme as well. Rick Lenz gives ample support as Hawn's newly-found boyfriend as well.	1
"Imagine that ""Dragnet"" episode where Friday and Gannon go into a typical 1970 den of hippie inequity, but instead of giving everyone a lecture, they ""get some."" That's ""Joe"" in a nutshell. This film of a working-class bigot and a rich guy who's just killed his girlfriend's drug-dealer boyfriend has dated terribly and most of the supporting acting is stilted, but it's still interesting to watch. Peter Boyle, then about 35, plays Joe (the bigot), and he looks like James Gandolfini. In her film debut, Susan Sarandon plays the doe-eyed daughter, and while she doesn't necessarily hint at her future greatness, you can't take your eyes off her."	1
